"2014-02-03";"13:00:40";"WinControl (rev 714) report file"
"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:Depth";"1:qP";"1:qN";"1:NPQ"
"";"";"D";"";"Device Nr: #1, Diving-PAM ";""
"2014-02-02";"12:05:37";"F";"1258";"555";"626";"52";"22.0";"0.113";"2.5";"~326";"- 0.6";"0.237";"0.430";"0.463"
"2014-02-02";"12:05:46";"F";"1259";"528";"573";"71";"23.0";"0.079";"2.4";"~311";"- 0.6";"0.172";"0.502";"0.599"
"2014-02-02";"12:05:56";"F";"1260";"505";"528";"104";"22.0";"0.044";"1.9";"~297";"- 0.6";"0.100";"0.561";"0.735"
"2014-02-02";"12:06:06";"F";"1261";"480";"497";"140";"23.0";"0.034";"2.0";"~287";"- 0.6";"0.081";"0.601";"0.843"
"2014-02-02";"12:06:16";"F";"1262";"458";"468";"207";"23.0";"0.021";"1.8";"~277";"- 0.6";"0.052";"0.637";"0.957"
"2014-02-02";"12:06:16";"SLCE";"";"Light Curve end ";""
"2014-02-02";"12:09:57";"SLCS";"";"Light Curve start ";""
"2014-02-02";"12:09:58";"FO";"1263";"446";"1506";"0";"22.0";"0.704";"0.0";"-";"- 1.0";"-";"-";"-"
"2014-02-02";"12:10:08";"F";"1264";"556";"1467";"11";"22.0";"0.621";"2.9";"~443";"- 1.0";"0.890";"0.034";"0.027"
"2014-02-02";"12:10:18";"F";"1265";"976";"1416";"23";"22.0";"0.311";"3.0";"~438";"- 0.8";"0.450";"0.077";"0.064"
"2014-02-02";"12:10:28";"F";"1266";"1102";"1357";"35";"22.0";"0.188";"2.8";"~432";"- 0.9";"0.276";"0.127";"0.110"
"2014-02-02";"12:10:38";"F";"1267";"1141";"1283";"52";"22.0";"0.111";"2.4";"~424";"- 0.9";"0.165";"0.190";"0.174"
"2014-02-02";"12:10:48";"F";"1268";"1079";"1159";"71";"22.0";"0.069";"2.1";"~410";"- 1.0";"0.107";"0.293";"0.299"
"2014-02-02";"12:10:57";"F";"1269";"972";"1015";"104";"22.0";"0.042";"1.8";"~390";"- 0.9";"0.069";"0.410";"0.484"
"2014-02-02";"12:11:07";"F";"1270";"853";"869";"140";"22.0";"0.018";"1.1";"~366";"- 0.9";"0.032";"0.525";"0.733"
"2014-02-02";"12:11:17";"F";"1271";"752";"758";"207";"22.0";"0.008";"0.7";"~345";"- 0.9";"0.015";"0.610";"0.987"
"2014-02-02";"12:11:17";"SLCE";"";"Light Curve end ";""
"2014-02-02";"12:22:48";"SLCS";"";"Light Curve start ";""
"2014-02-02";"12:22:48";"REG1";"";"#1: Error: Not enough measures for calculating the curve ";""
"2014-02-02";"12:22:48";"REG2";"";"#1: Error: Not enough measures for calculating the curve ";""
"2014-02-02";"12:22:49";"FO";"1272";"185";"314";"0";"22.0";"0.411";"0.0";"-";"- 0.9";"-";"-";"-"
"2014-02-02";"12:22:49";"SLCE";"";"Light Curve end ";""
"2014-02-02";"12:23:08";"SLCS";"";"Light Curve start ";""
"2014-02-02";"12:23:09";"FO";"1273";"641";"1285";"0";"22.0";"0.501";"0.0";"-";"- 0.9";"-";"-";"-"
"2014-02-02";"12:23:19";"F";"1274";"853";"1213";"11";"22.0";"0.297";"1.4";"~623";"- 0.8";"0.610";"0.084";"0.059"
"2014-02-02";"12:23:29";"F";"1275";"976";"1174";"23";"22.0";"0.169";"1.6";"~612";"- 0.8";"0.352";"0.127";"0.095"
"2014-02-02";"12:23:39";"F";"1276";"1002";"1119";"35";"22.0";"0.105";"1.5";"~597";"- 0.9";"0.224";"0.189";"0.148"
"2014-02-02";"12:23:48";"F";"1277";"993";"1072";"52";"22.0";"0.074";"1.6";"~583";"- 0.9";"0.162";"0.241";"0.199"
"2014-02-02";"12:23:58";"F";"1278";"974";"1036";"71";"22.0";"0.060";"1.8";"~572";"- 0.9";"0.134";"0.280";"0.240"
"2014-02-02";"12:24:08";"F";"1279";"943";"981";"104";"22.0";"0.039";"1.7";"~555";"- 0.9";"0.089";"0.339";"0.310"
"2014-02-02";"12:24:18";"F";"1280";"913";"944";"140";"22.0";"0.033";"1.9";"~543";"- 0.8";"0.077";"0.377";"0.361"
"2014-02-02";"12:24:28";"F";"1281";"880";"894";"207";"23.0";"0.016";"1.4";"~526";"- 0.8";"0.038";"0.429";"0.437"
"2014-02-02";"12:24:28";"SLCE";"";"Light Curve end ";""
"2014-02-02";"12:26:32";"SLCS";"";"Light Curve start ";""
"2014-02-02";"12:26:33";"FO";"1282";"577";"1463";"0";"22.0";"0.606";"0.0";"-";"- 0.8";"-";"-";"-"
"2014-02-02";"12:26:43";"F";"1283";"769";"1412";"11";"22.0";"0.455";"2.1";"~569";"- 0.8";"0.763";"0.049";"0.036"
"2014-02-02";"12:26:52";"F";"1284";"949";"1322";"23";"22.0";"0.282";"2.7";"~554";"- 0.8";"0.486";"0.133";"0.107"
"2014-02-02";"12:27:02";"F";"1285";"995";"1226";"35";"22.0";"0.188";"2.8";"~536";"- 0.8";"0.335";"0.221";"0.193"
"2014-02-02";"12:27:12";"F";"1286";"976";"1132";"52";"21.0";"0.138";"3.0";"~517";"- 0.8";"0.254";"0.306";"0.292"
"2014-02-02";"12:27:22";"F";"1287";"934";"1043";"71";"22.0";"0.105";"3.1";"~498";"- 0.7";"0.200";"0.385";"0.403"
"2014-02-02";"12:27:32";"F";"1288";"969";"1042";"104";"22.0";"0.070";"3.1";"~498";"- 0.6";"0.134";"0.386";"0.404"
"2014-02-02";"12:27:42";"F";"1289";"917";"963";"140";"22.0";"0.048";"2.8";"~479";"- 0.6";"0.095";"0.454";"0.519"
"2014-02-02";"12:27:52";"F";"1290";"871";"894";"207";"22.0";"0.026";"2.3";"~461";"- 0.7";"0.053";"0.511";"0.636"
"2014-02-02";"12:27:52";"SLCE";"";"Light Curve end ";""
"2014-02-02";"12:32:56";"SLCS";"";"Light Curve start ";""
"2014-02-02";"12:32:57";"FO";"1291";"584";"2296";"0";"22.0";"0.746";"0.0";"-";"- 0.2";"-";"-";"-"
"2014-02-02";"12:33:07";"F";"1292";"1232";"2311";"11";"22.0";"0.467";"2.2";"~585";"- 0.2";"0.625";"- 0.008";"- 0.006"
"2014-02-02";"12:33:17";"F";"1293";"1741";"2273";"23";"22.0";"0.234";"2.3";"~583";"- 0.3";"0.315";"0.013";"0.010"
"2014-02-02";"12:33:27";"F";"1294";"1922";"2193";"35";"22.0";"0.124";"1.8";"~577";"- 0.2";"0.168";"0.056";"0.047"
"2014-02-02";"12:33:37";"F";"1295";"1888";"2042";"52";"22.0";"0.075";"1.6";"~566";"- 0.3";"0.104";"0.138";"0.124"
"2014-02-02";"12:33:47";"F";"1296";"1725";"1818";"71";"22.0";"0.051";"1.5";"~547";"- 0.3";"0.073";"0.258";"0.263"
"2014-02-02";"12:33:57";"F";"1297";"1552";"1602";"104";"22.0";"0.031";"1.4";"~526";"- 0.4";"0.046";"0.371";"0.433"
"2014-02-02";"12:34:06";"F";"1298";"1386";"1413";"140";"22.0";"0.019";"1.1";"~504";"- 0.3";"0.030";"0.469";"0.625"
"2014-02-02";"12:34:16";"F";"1299";"1258";"1267";"207";"22.0";"0.007";"0.6";"~484";"- 0.4";"0.011";"0.543";"0.812"
"2014-02-02";"12:34:16";"SLCE";"";"Light Curve end ";""
"2014-02-02";"12:36:37";"SLCS";"";"Light Curve start ";""
"2014-02-02";"12:36:38";"FO";"1300";"534";"2174";"0";"22.0";"0.754";"0.0";"-";"- 0.4";"-";"-";"-"
"2014-02-02";"12:36:47";"F";"1301";"1409";"2122";"11";"22.0";"0.336";"1.6";"~531";"- 0.4";"0.448";"0.030";"0.025"
"2014-02-02";"12:36:57";"F";"1302";"1650";"1990";"23";"22.0";"0.171";"1.7";"~522";"- 0.4";"0.232";"0.105";"0.092"
"2014-02-02";"12:37:07";"F";"1303";"1630";"1814";"35";"22.0";"0.101";"1.5";"~509";"- 0.5";"0.141";"0.204";"0.198"
"2014-02-02";"12:37:17";"F";"1304";"1525";"1632";"52";"22.0";"0.066";"1.4";"~494";"- 0.5";"0.094";"0.306";"0.332"
"2014-02-02";"12:37:27";"F";"1305";"1393";"1461";"71";"22.0";"0.047";"1.4";"~477";"- 0.5";"0.069";"0.400";"0.488"
"2014-02-02";"12:37:37";"F";"1306";"1277";"1314";"104";"23.0";"0.028";"1.2";"~460";"- 0.4";"0.043";"0.479";"0.654"
"2014-02-02";"12:37:47";"F";"1307";"1169";"1194";"140";"22.0";"0.021";"1.2";"~444";"- 0.5";"0.033";"0.543";"0.821"
"2014-02-02";"12:37:56";"F";"1308";"1080";"1090";"207";"22.0";"0.009";"0.8";"~429";"- 0.4";"0.015";"0.597";"0.994"
"2014-02-02";"12:37:56";"SLCE";"";"Light Curve end ";""
"2014-02-02";"13:29:55";"C";"";"MI=5;SI=8;SW=0.8;AI=4;AW=0:50;AF=1.00;G=6;D=1;EF=0.84;FO=24;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2014-02-02";"13:29:55";"SLCS";"";"Light Curve start ";""
"2014-02-02";"13:29:55";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-02-02";"13:29:55";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-02-02";"13:29:56";"FO";"1310";"393";"1441";"0";"23.0";"0.727";"0.0";"-";"- 1.8";"-";"-";"-"
"2014-02-02";"13:30:05";"F";"1311";"1026";"1375";"11";"23.0";"0.254";"1.2";"~388";"- 1.8";"0.354";"0.058";"0.048"
"2014-02-02";"13:30:15";"F";"1312";"1181";"1330";"23";"23.0";"0.112";"1.1";"~384";"- 1.7";"0.158";"0.097";"0.083"
"2014-02-02";"13:30:25";"F";"1313";"1164";"1254";"35";"23.0";"0.072";"1.1";"~378";"- 1.7";"0.103";"0.164";"0.149"
"2014-02-02";"13:30:35";"F";"1314";"1110";"1168";"52";"23.0";"0.050";"1.1";"~369";"- 1.7";"0.073";"0.238";"0.234"
"2014-02-02";"13:30:45";"F";"1315";"1042";"1083";"71";"23.0";"0.038";"1.1";"~360";"- 1.7";"0.057";"0.310";"0.331"
"2014-02-02";"13:30:55";"F";"1316";"977";"1001";"104";"23.0";"0.024";"1.0";"~351";"- 1.7";"0.037";"0.380";"0.440"
"2014-02-02";"13:31:05";"F";"1317";"913";"924";"140";"24.0";"0.012";"0.7";"~341";"- 1.7";"0.019";"0.444";"0.560"
"2014-02-02";"13:31:15";"F";"1318";"854";"858";"207";"23.0";"0.005";"0.4";"~332";"- 1.7";"0.008";"0.498";"0.679"
"2014-02-02";"13:31:15";"SLCE";"";"Light Curve end ";""
"2014-02-02";"13:34:07";"SLCS";"";"Light Curve start ";""
"2014-02-02";"13:34:08";"FO";"1319";"499";"1152";"0";"23.0";"0.567";"0.0";"-";"- 0.8";"-";"-";"-"
"2014-02-02";"13:34:18";"F";"1320";"680";"973";"11";"23.0";"0.301";"1.4";"~462";"- 0.8";"0.573";"0.217";"0.184"
"2014-02-02";"13:34:28";"F";"1321";"766";"923";"23";"23.0";"0.170";"1.6";"~451";"- 0.9";"0.333";"0.277";"0.248"
"2014-02-02";"13:34:38";"F";"1322";"796";"897";"35";"23.0";"0.113";"1.7";"~444";"- 0.8";"0.223";"0.306";"0.284"
"2014-02-02";"13:34:48";"F";"1323";"807";"875";"52";"23.0";"0.078";"1.7";"~439";"- 0.8";"0.156";"0.332";"0.317"
"2014-02-02";"13:34:58";"F";"1324";"806";"860";"71";"23.0";"0.063";"1.9";"~435";"- 0.9";"0.127";"0.349";"0.340"
"2014-02-02";"13:35:08";"F";"1325";"809";"846";"104";"23.0";"0.044";"1.9";"~431";"- 0.7";"0.089";"0.364";"0.362"
"2014-02-02";"13:35:17";"F";"1326";"807";"832";"140";"23.0";"0.030";"1.8";"~428";"- 0.7";"0.062";"0.381";"0.385"
"2014-02-02";"13:35:27";"F";"1327";"808";"824";"207";"23.0";"0.019";"1.7";"~426";"- 0.7";"0.040";"0.391";"0.398"
"2014-02-02";"13:35:27";"SLCE";"";"Light Curve end ";""
"2014-02-02";"13:37:53";"SLCS";"";"Light Curve start ";""
"2014-02-02";"13:37:54";"FO";"1328";"427";"1507";"0";"23.0";"0.717";"0.0";"-";"- 1.0";"-";"-";"-"
"2014-02-02";"13:38:04";"F";"1329";"925";"1384";"11";"23.0";"0.332";"1.5";"~417";"- 1.1";"0.475";"0.105";"0.089"
"2014-02-02";"13:38:14";"F";"1330";"1097";"1315";"23";"22.0";"0.166";"1.6";"~410";"- 1.1";"0.241";"0.162";"0.146"
"2014-02-02";"13:38:24";"F";"1331";"1130";"1262";"35";"23.0";"0.105";"1.5";"~405";"- 1.1";"0.154";"0.206";"0.194"
"2014-02-02";"13:38:34";"F";"1332";"1123";"1207";"52";"23.0";"0.070";"1.5";"~399";"- 1.1";"0.104";"0.252";"0.249"
"2014-02-02";"13:38:44";"F";"1333";"1090";"1145";"71";"23.0";"0.048";"1.4";"~392";"- 1.1";"0.073";"0.303";"0.316"
"2014-02-02";"13:38:54";"F";"1334";"1054";"1086";"104";"23.0";"0.029";"1.3";"~385";"- 1.1";"0.046";"0.351";"0.388"
"2014-02-02";"13:39:04";"F";"1335";"1005";"1024";"140";"23.0";"0.019";"1.1";"~377";"- 1.1";"0.029";"0.401";"0.472"
"2014-02-02";"13:39:13";"F";"1336";"957";"965";"207";"23.0";"0.008";"0.7";"~368";"- 1.1";"0.013";"0.447";"0.562"
"2014-02-02";"13:39:13";"SLCE";"";"Light Curve end ";""
"2014-02-02";"13:49:13";"SLCS";"";"Light Curve start ";""
"2014-02-02";"13:49:13";"REG1";"";"#1: Error: Not enough measures for calculating the curve ";""
"2014-02-02";"13:49:13";"REG2";"";"#1: Error: Not enough measures for calculating the curve ";""
"2014-02-02";"13:49:14";"FO";"1337";"33";"121";"0";"23.0";"0.727";"0.0";"-";"- 0.6";"-";"-";"-"
"2014-02-02";"13:49:14";"SLCE";"";"Light Curve end ";""
"2014-02-02";"13:49:26";"SLCS";"";"Light Curve start ";""
"2014-02-02";"13:49:27";"FO";"1338";"687";"2199";"0";"23.0";"0.688";"0.0";"-";"- 0.6";"-";"-";"-"
"2014-02-02";"13:49:36";"F";"1339";"1514";"2155";"11";"23.0";"0.297";"1.4";"~683";"- 0.6";"0.435";"0.026";"0.020"
"2014-02-02";"13:49:46";"F";"1340";"1753";"2083";"23";"23.0";"0.158";"1.5";"~675";"- 0.6";"0.234";"0.069";"0.056"
"2014-02-02";"13:49:56";"F";"1341";"1764";"1965";"35";"23.0";"0.102";"1.5";"~662";"- 0.6";"0.154";"0.138";"0.119"
"2014-02-02";"13:50:06";"F";"1342";"1696";"1831";"52";"23.0";"0.074";"1.6";"~646";"- 0.5";"0.114";"0.216";"0.201"
"2014-02-02";"13:50:16";"F";"1343";"1606";"1705";"71";"23.0";"0.058";"1.7";"~630";"- 0.5";"0.092";"0.289";"0.290"
"2014-02-02";"13:50:26";"F";"1344";"1541";"1606";"104";"25.0";"0.040";"1.7";"~616";"- 0.4";"0.066";"0.345";"0.369"
"2014-02-02";"13:50:36";"F";"1345";"1464";"1513";"140";"23.0";"0.032";"1.9";"~602";"- 0.4";"0.054";"0.397";"0.453"
"2014-02-02";"13:50:46";"F";"1346";"1402";"1427";"207";"23.0";"0.018";"1.6";"~588";"- 0.4";"0.030";"0.445";"0.541"
"2014-02-02";"13:50:46";"SLCE";"";"Light Curve end ";""
"2014-02-02";"13:52:27";"SLCS";"";"Light Curve start ";""
"2014-02-02";"13:52:27";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-02-02";"13:52:27";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-02-02";"13:52:28";"FO";"1347";"478";"2216";"0";"23.0";"0.784";"0.0";"-";"- 0.6";"-";"-";"-"
"2014-02-02";"13:52:37";"F";"1348";"1336";"2199";"11";"23.0";"0.392";"1.8";"~477";"- 0.7";"0.501";"0.009";"0.008"
"2014-02-02";"13:52:47";"F";"1349";"1729";"2132";"23";"23.0";"0.189";"1.8";"~474";"- 0.7";"0.243";"0.046";"0.039"
"2014-02-02";"13:52:57";"F";"1350";"1822";"2044";"35";"23.0";"0.109";"1.6";"~469";"- 0.7";"0.141";"0.094";"0.084"
"2014-02-02";"13:53:07";"F";"1351";"1812";"1938";"52";"23.0";"0.065";"1.4";"~464";"- 0.7";"0.085";"0.152";"0.143"
"2014-02-02";"13:53:17";"F";"1352";"1742";"1818";"71";"23.0";"0.042";"1.3";"~456";"- 0.7";"0.056";"0.216";"0.219"
"2014-02-02";"13:53:27";"F";"1353";"1662";"1704";"104";"23.0";"0.025";"1.1";"~449";"- 0.7";"0.033";"0.278";"0.300"
"2014-02-02";"13:53:37";"F";"1354";"1566";"1586";"140";"23.0";"0.013";"0.8";"~440";"- 0.5";"0.017";"0.341";"0.397"
"2014-02-02";"13:53:46";"F";"1355";"1476";"1481";"207";"23.0";"0.003";"0.3";"~432";"- 0.5";"0.005";"0.396";"0.496"
"2014-02-02";"13:53:46";"SLCE";"";"Light Curve end ";""
"2014-02-02";"13:56:33";"SLCS";"";"Light Curve start ";""
"2014-02-02";"13:56:34";"FO";"1356";"410";"1049";"0";"23.0";"0.609";"0.0";"-";"- 0.3";"-";"-";"-"
"2014-02-02";"13:56:43";"F";"1357";"525";"1031";"11";"23.0";"0.491";"2.3";"~407";"- 0.3";"0.811";"0.023";"0.017"
"2014-02-02";"13:56:53";"F";"1358";"672";"982";"23";"23.0";"0.316";"3.1";"~399";"- 0.4";"0.532";"0.088";"0.068"
"2014-02-02";"13:57:03";"F";"1359";"742";"919";"35";"23.0";"0.193";"2.8";"~389";"- 0.4";"0.334";"0.171";"0.141"
"2014-02-02";"13:57:13";"F";"1360";"753";"859";"52";"23.0";"0.123";"2.7";"~377";"- 0.3";"0.220";"0.246";"0.221"
"2014-02-02";"13:57:23";"F";"1361";"731";"798";"71";"23.0";"0.084";"2.5";"~365";"- 0.4";"0.155";"0.322";"0.315"
"2014-02-02";"13:57:33";"F";"1362";"709";"746";"104";"23.0";"0.050";"2.2";"~354";"- 0.4";"0.094";"0.387";"0.406"
"2014-02-02";"13:57:42";"F";"1363";"885";"928";"140";"23.0";"0.046";"2.7";"~390";"- 0.3";"0.080";"0.158";"0.130"
"2014-02-02";"13:57:52";"F";"1364";"880";"902";"207";"23.0";"0.024";"2.1";"~385";"- 0.3";"0.043";"0.191";"0.163"
"2014-02-02";"13:57:52";"SLCE";"";"Light Curve end ";""
"2014-02-02";"14:00:00";"SLCS";"";"Light Curve start ";""
"2014-02-02";"14:00:01";"FO";"1365";"398";"1305";"0";"23.0";"0.695";"0.0";"-";"- 0.3";"-";"-";"-"
"2014-02-02";"14:00:10";"F";"1366";"766";"1251";"11";"23.0";"0.388";"1.8";"~393";"- 0.3";"0.565";"0.054";"0.043"
"2014-02-02";"14:00:20";"F";"1367";"950";"1183";"23";"23.0";"0.197";"1.9";"~386";"- 0.2";"0.292";"0.121";"0.103"
"2014-02-02";"14:00:30";"F";"1368";"984";"1116";"35";"23.0";"0.118";"1.7";"~378";"- 0.2";"0.179";"0.186";"0.169"
"2014-02-02";"14:00:40";"F";"1369";"979";"1058";"52";"23.0";"0.075";"1.6";"~372";"- 0.2";"0.115";"0.244";"0.233"
"2014-02-02";"14:00:50";"F";"1370";"958";"1009";"71";"23.0";"0.051";"1.5";"~365";"- 0.2";"0.079";"0.290";"0.293"
"2014-02-02";"14:01:00";"F";"1371";"937";"966";"104";"23.0";"0.030";"1.3";"~360";"- 0.2";"0.048";"0.332";"0.351"
"2014-02-02";"14:01:10";"F";"1372";"908";"926";"140";"23.0";"0.019";"1.1";"~354";"- 0.1";"0.031";"0.369";"0.409"
"2014-02-02";"14:01:20";"F";"1373";"880";"888";"207";"23.0";"0.009";"0.8";"~348";"- 0.1";"0.015";"0.405";"0.470"
"2014-02-02";"14:01:20";"SLCE";"";"Light Curve end ";""
"2014-02-02";"14:05:02";"SLCS";"";"Light Curve start ";""
"2014-02-02";"14:05:03";"FO";"1374";"299";"609";"0";"23.0";"0.509";"0.0";"-";"- 0.4";"-";"-";"-"
"2014-02-02";"14:05:12";"F";"1375";"352";"566";"11";"23.0";"0.378";"1.7";"~288";"- 0.4";"0.770";"0.103";"0.076"
"2014-02-02";"14:05:22";"F";"1376";"392";"527";"23";"23.0";"0.256";"2.5";"~278";"- 0.4";"0.542";"0.197";"0.156"
"2014-02-02";"14:05:32";"F";"1377";"420";"504";"35";"23.0";"0.167";"2.5";"~271";"- 0.4";"0.361";"0.248";"0.208"
"2014-02-02";"14:05:41";"F";"1378";"432";"487";"52";"23.0";"0.113";"2.5";"~266";"- 0.4";"0.249";"0.287";"0.251"
"2014-02-02";"14:05:51";"F";"1379";"435";"471";"71";"25.0";"0.076";"2.3";"~261";"- 0.4";"0.171";"0.323";"0.293"
"2014-02-02";"14:06:01";"F";"1380";"434";"459";"104";"23.0";"0.054";"2.4";"~258";"- 0.4";"0.124";"0.352";"0.327"
"2014-02-02";"14:06:11";"F";"1381";"430";"447";"140";"23.0";"0.038";"2.2";"~254";"- 0.4";"0.088";"0.377";"0.362"
"2014-02-02";"14:06:21";"F";"1382";"425";"433";"207";"23.0";"0.018";"1.6";"~249";"- 0.4";"0.043";"0.406";"0.406"
"2014-02-02";"14:06:21";"SLCE";"";"Light Curve end ";""
"2014-02-02";"14:08:35";"SLCS";"";"Light Curve start ";""
"2014-02-02";"14:08:36";"FO";"1383";"337";"1138";"0";"23.0";"0.704";"0.0";"-";"- 0.4";"-";"-";"-"
"2014-02-02";"14:08:46";"F";"1384";"496";"1084";"11";"23.0";"0.542";"2.5";"~332";"- 0.4";"0.782";"0.061";"0.050"
"2014-02-02";"14:08:56";"F";"1385";"693";"984";"23";"23.0";"0.296";"2.9";"~322";"- 0.4";"0.440";"0.174";"0.157"
"2014-02-02";"14:09:06";"F";"1386";"713";"872";"35";"23.0";"0.182";"2.7";"~309";"- 0.4";"0.282";"0.297";"0.305"
"2014-02-02";"14:09:16";"F";"1387";"689";"784";"52";"23.0";"0.121";"2.6";"~297";"- 0.4";"0.195";"0.392";"0.452"
"2014-02-02";"14:09:26";"F";"1388";"651";"718";"71";"23.0";"0.093";"2.8";"~287";"- 0.4";"0.155";"0.462";"0.585"
"2014-02-02";"14:09:35";"F";"1389";"625";"664";"104";"23.0";"0.059";"2.6";"~278";"- 0.4";"0.101";"0.518";"0.714"
"2014-02-02";"14:09:45";"F";"1390";"596";"622";"140";"23.0";"0.042";"2.5";"~271";"- 0.4";"0.074";"0.562";"0.830"
"2014-02-02";"14:09:55";"F";"1391";"570";"584";"207";"23.0";"0.024";"2.1";"~263";"- 0.4";"0.044";"0.599";"0.949"
"2014-02-02";"14:09:55";"SLCE";"";"Light Curve end ";""
"2014-02-02";"14:17:46";"SLCS";"";"Light Curve start ";""
"2014-02-02";"14:17:46";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-02-02";"14:17:46";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2014-02-02";"14:17:47";"FO";"1392";"319";"1085";"0";"23.0";"0.706";"0.0";"-";"0.0";"-";"-";"-"
"2014-02-02";"14:17:57";"F";"1393";"566";"1036";"11";"23.0";"0.454";"2.1";"~315";"0.0";"0.652";"0.059";"0.047"
"2014-02-02";"14:18:07";"F";"1394";"775";"967";"23";"23.0";"0.199";"1.9";"~308";"- 0.1";"0.291";"0.140";"0.122"
"2014-02-02";"14:18:16";"F";"1395";"784";"879";"35";"23.0";"0.108";"1.6";"~298";"- 0.1";"0.164";"0.242";"0.234"
"2014-02-02";"14:18:26";"F";"1396";"724";"780";"52";"23.0";"0.072";"1.6";"~286";"0.1";"0.113";"0.355";"0.391"
"2014-02-02";"14:18:36";"F";"1397";"658";"688";"71";"23.0";"0.044";"1.3";"~273";"0.0";"0.072";"0.458";"0.577"
"2014-02-02";"14:18:46";"F";"1398";"597";"614";"104";"23.0";"0.028";"1.2";"~260";"0.0";"0.048";"0.538";"0.767"
"2014-02-02";"14:18:56";"F";"1399";"543";"553";"140";"23.0";"0.018";"1.1";"~249";"0.1";"0.033";"0.603";"0.962"
"2014-02-02";"14:19:06";"F";"1400";"501";"506";"207";"23.0";"0.010";"0.9";"~239";"0.0";"0.019";"0.651";"1.144"
"2014-02-02";"14:19:06";"SLCE";"";"Light Curve end ";""
"2014-02-02";"14:22:38";"SLCS";"";"Light Curve start ";""
"2014-02-02";"14:22:39";"FO";"1401";"288";"755";"0";"23.0";"0.619";"0.0";"-";"- 0.7";"-";"-";"-"
"2014-02-02";"14:22:49";"F";"1402";"386";"728";"11";"23.0";"0.470";"2.2";"~284";"- 0.6";"0.770";"0.049";"0.037"
"2014-02-02";"14:22:59";"F";"1403";"519";"678";"23";"23.0";"0.235";"2.3";"~276";"- 0.6";"0.396";"0.139";"0.114"
"2014-02-02";"14:23:09";"F";"1404";"542";"627";"35";"23.0";"0.136";"2.0";"~267";"- 0.7";"0.236";"0.229";"0.204"
"2014-02-02";"14:23:19";"F";"1405";"525";"575";"52";"23.0";"0.087";"1.9";"~257";"- 0.7";"0.157";"0.319";"0.313"
"2014-02-02";"14:23:29";"F";"1406";"492";"523";"71";"23.0";"0.059";"1.8";"~246";"- 0.6";"0.112";"0.407";"0.444"
"2014-02-02";"14:23:38";"F";"1407";"463";"478";"104";"23.0";"0.031";"1.4";"~236";"- 0.6";"0.062";"0.482";"0.579"
"2014-02-02";"14:23:48";"F";"1408";"432";"442";"140";"18.0";"0.023";"1.4";"~227";"- 0.6";"0.047";"0.540";"0.708"
"2014-02-02";"14:23:58";"F";"1409";"407";"412";"207";"23.0";"0.012";"1.0";"~219";"- 0.6";"0.026";"0.587";"0.833"
"2014-02-02";"14:23:58";"SLCE";"";"Light Curve end ";""
"2014-02-02";"14:33:35";"SLCS";"";"Light Curve start ";""
"2014-02-02";"14:33:36";"FO";"1410";"514";"1187";"0";"23.0";"0.567";"0.0";"-";"- 0.3";"-";"-";"-"
"2014-02-02";"14:33:45";"F";"1411";"402";"637";"11";"23.0";"0.369";"1.7";"~374";"- 0.5";"0.894";"0.609";"0.863"
"2014-02-02";"14:33:55";"F";"1412";"431";"536";"23";"23.0";"0.196";"1.9";"~337";"- 0.5";"0.528";"0.704";"1.215"
"2014-02-02";"14:34:05";"F";"1413";"420";"472";"35";"23.0";"0.110";"1.6";"~310";"- 0.5";"0.321";"0.759";"1.515"
"2014-02-02";"14:34:15";"F";"1414";"394";"423";"52";"23.0";"0.069";"1.5";"~288";"- 0.5";"0.215";"0.799";"1.806"
"2014-02-02";"14:34:25";"F";"1415";"368";"385";"71";"23.0";"0.044";"1.3";"~270";"- 0.5";"0.148";"0.829";"2.083"
"2014-02-02";"14:34:35";"F";"1416";"354";"361";"104";"23.0";"0.019";"0.8";"~258";"- 0.5";"0.068";"0.847";"2.288"
"2014-02-02";"14:34:45";"F";"1417";"333";"340";"140";"23.0";"0.021";"1.2";"~247";"- 0.4";"0.075";"0.862";"2.491"
"2014-02-02";"14:34:54";"F";"1418";"317";"321";"207";"23.0";"0.012";"1.0";"~237";"- 0.4";"0.048";"0.875";"2.698"
"2014-02-02";"14:34:54";"SLCE";"";"Light Curve end ";""
"2014-02-02";"14:37:43";"SLCS";"";"Light Curve start ";""
"2014-02-02";"14:37:44";"FO";"1419";"394";"1791";"0";"23.0";"0.780";"0.0";"-";"- 0.3";"-";"-";"-"
"2014-02-02";"14:37:54";"F";"1420";"960";"1777";"11";"23.0";"0.460";"2.1";"~393";"- 0.3";"0.590";"0.009";"0.008"
